BIG TIME CAMILA (8) - brushed CITIZEN ZAGREB shortly after the start. Impinged entering the bend.,,,,,,,
,,,,,,,
,,,,,,,
FULL RESULTS,Race 2,Guthrie Bowron Wanganui C0,"C0 520 $2,390.00",Photo Finish,,,
PLACE,DOG,BOX,SP,WEIGHT,BENDS,TRAINER,MARGIN
1,Big Time Angel,2,$3.80,28.0kg,11111,Lisa Cole,
2,Alfie Daman,5,$19.60,32.3kg,22222,P J Clark,4.3
3,Derry Blues,4,$3.50,32.3kg,33333,P J Clark,6.9
4,Sedgebrook Comet,1,$2.70,30.0kg,44444,F W Kite,11.8
5,Taiapu,3,$13.80,28.3kg,55555,I Cox,14.5
6,Kay Tuesso,8,$27.90,29.8kg,66666,D E Kettlewell & N E Phillips,15
7,Takakawe,6,$16.40,31.5kg,77777,I Cox,16.9
8,Alamein Graeme,7,$18.80,33.2kg,88888,D E Kettlewell & N E Phillips,17.8
Winners Time: 30.99,|,Margins: 4qL2tL5L,|,Owned/Raced by: Brendon Cole,|,Trained by: Lisa Cole,
Sectional 1: 5.14 (Big Time Angel),Sectional 2: 18.85 (Big Time Angel),Run home: 12.14,,,,,
SEDGEBROOK COMET (1) - tightened DERRY BLUES nearing the first bend when attempting to move up the track. Raced wide through the back straight and early in the home straight.,,,,,,,
BIG TIME ANGEL (2) - up 2.5 kg on its previous race weight on 15 January. Brushed DERRY BLUES shortly after the start.,,,,,,,
TAIAPU (3) - began awkwardly. Bumped entering the home straight.,,,,,,,
"DERRY BLUES (4) - brushed BIG TIME ANGEL shortly after the start. Tightened nearing the first bend, in turn bumping ALAMEIN GRAEME. Bumped KAY TUESSO from behind on the point of the final bend.",,,,,,,
ALFIE DAMAN (5) - slow away. Raced wide through the back straight. Tightened KAY TUESSO entering the final bend.,,,,,,,
"TAKAKAWE (6) - awkwardly placed behind runners on the point of the first bend, needing to check off to gain clear racing room. Raced wide through the home straight.",,,,,,,
ALAMEIN GRAEME (7) - bumped nearing the first bend.,,,,,,,
"KAY TUESSO (8) - tightened entering the final bend, then bumped from behind on the point of the final bend.",,,,,,,
,,,,,,,
,,,,,,,
FULL RESULTS,Race 3,First Security C0,"C0 305 $1,365.00",Photo Finish,,,
PLACE,DOG,BOX,SP,WEIGHT,BENDS,TRAINER,MARGIN
1,Allegro Ella,6,$2.20,25.0kg,111,Lisa Cole,
2,Big Time Lenny,2,$3.80,33.8kg,222,Lisa Cole,6.7
3,My Emmett,1,$5.00,29.7kg,333,Marcie Flipp,7.6
4,Oma Rapeti,3,$28.90,25.0kg,444,C J Morris,8.2
5,Firecracker,5,$8.70,26.4kg,555,Agent/Williams,9
6,Telltale Signs,7,$43.00,28.0kg,666,M Olden,10.1
7,Sedgebrook Mini,8,$24.40,24.7kg,777,W V Kite,11.3
8,Homebush Brave,4,$15.30,33.8kg,888,J T McInerney,14.7
Scratched,Blue Mowhawk,,,,,,
Scratched,Silly Salmon,,,,,,
Winners Time: 17.73,|,Margins: 6tLtLtL,|,Owned/Raced by: Brendon Cole,|,Trained by: Lisa Cole,
Sectional 1: 7.10 (Allegro Ella),Run home: 10.63,,,,,,
MY EMMETT (1) - raced wide latter stages of the bend and through the home straight.,,,,,,,
BIG TIME LENNY (2) - began awkwardly.,,,,,,,
OMA RAPETI (3) - tightened HOMEBUSH BRAVE shortly after the start.,,,,,,,
HOMEBUSH BRAVE (4) - tightened shortly after the start.,,,,,,,
FIRECRACKER (5) - raced wide through the home straight.,,,,,,,
TELLTALE SIGNS (7) - raced wide through the bend.,,,,,,,
SEDGEBROOK MINI (8) - slow away.,,,,,,,
,,,,,,,
,,,,,,,
FULL RESULTS,Race 4,CPF Insurance C1,"C1 305 $1,450.00",Photo Finish,,,
PLACE,DOG,BOX,SP,WEIGHT,BENDS,TRAINER,MARGIN
1,Allegro Curtis,1,$1.10,32.3kg,111,Lisa Cole,
2,Choice Sister,4,$14.30,25.0kg,222,C J Morris,6.2
3,Big Time Ricky,8,$22.40,32.0kg,333,Agent/Williams,6.3
4,Go Stopper,2,$45.10,31.9kg,444,Agent/Williams,9.9
5,Goldstar Auburn,6,$36.20,26.6kg,555,Sue Gommans,10.2
6,Naharis,7,$17.80,33.0kg,666,D Edlin,10.5
7,De Blonde,5,$21.70,25.5kg,777,B A Hunt,11.9
8,Euphamistic,3,$44.20,28.6kg,888,W T Hodgson,13.2
Scratched,Dottie Bell,,,,,,
Scratched,Hypothetical,,,,,,
Winners Time: 17.61,|,Margins: 6qLH3hL,|,Owned/Raced by: Brendon Cole,|,Trained by: Lisa Cole,
Sectional 1: 7.03 (Allegro Curtis),Run home: 10.58,,,,,,
ALLEGRO CURTIS (1) - fell when reaching the lure after the winning post with a post race veterinary examination being carried out which revealed no injuries.,,,,,,,
GO STOPPER (2) - brushed EUPHAMISTIC at the start.,,,,,,,
EUPHAMISTIC (3) - brushed GO STOPPER at the start. Raced wide through the home straight.,,,,,,,
"DE BLONDE (5) - tightened NAHARIS shortly after the start when moving up the track, then bumped BIG TIME RICKY. Checked off heels entering the home straight. Raced wide through the home straight.",,,,,,,
"GOLDSTAR AUBURN (6) - slow away. Looked to have fallen after the winning post, however on further review of the footage had not, a post race veterinary examination was still carried out which revealed small laceration to left front webbing.",,,,,,,
NAHARIS (7) - tightened shortly after the start.,,,,,,,
"BIG TIME RICKY (8) - bumped shortly after the start. Subjected to a post race veterinary examination when found to be sore late in the day by his trainers, which revealed pain over his back.",,,,,,,
,,,,,,,
,,,,,,,
FULL RESULTS,Race 5,Wanganui Toyota C1,"C1 305 $1,450.00",Photo Finish,,,
PLACE,DOG,BOX,SP,WEIGHT,BENDS,TRAINER,MARGIN
1,Princess Pea,4,$12.10,24.8kg,111,P A Taylor,
2,Judge Me Jackie,8,$3.50,28.2kg,222,Lana Pearce,2.5
3,Idol Little Girl,5,$9.00,25.1kg,333,Marcie Flipp,4.9
4,Big Time Rose,2,$8.70,23.0kg,444,Agent/Williams,6.3
5,Big Time Lorna,7,$3.20,27.8kg,555,Lisa Cole,6.5
6,Bigtime Kiowa,6,$8.30,32.7kg,666,Agent/Williams,6.9
7,Homebush Keasha,3,$16.30,25.5kg,777,J T McInerney,7.3
8,Bigtime Kylie,1,$9.90,27.1kg,888,Sue Gommans,11.8
Scratched,Sedgebrook Sally,,,,,,
Scratched,Hypothetical,,,,,,
Winners Time: 17.96,|,Margins: 2hL2hL1hL,|,Owned/Raced by: P A Taylor,|,Trained by: P A Taylor,
Sectional 1: 7.04 (Princess Pea),Run home: 10.92,,,,,,
"BIG TIME ROSE (2) - brushed BIGTIME KYLIE at the start, becoming unbalanced, moving up the track and bumping BIGTIME KIOWA. Bumped BIGTIME KYLIE shortly after the start. Tightened BIGTIME KYLIE entering the bend.",,,,,,,
"HOMEBUSH KEASHA (3) - slow away. Awkwardly placed on heels nearing the bend, becoming unbalanced and impinging BIGTIME KIOWA. Raced wide through the home straight.",,,,,,,
IDOL LITTLE GIRL (5) - bumped entering the bend.,,,,,,,
BIGTIME KIOWA (6) - bumped shortly after the start. Impinged nearing the bend.,,,,,,,
"BIG TIME LORNA (7) - tightened nearing the bend, then bumped IDOL LITTLE GIRL. Unbalanced entering the bend, losing momentum.",,,,,,,
JUDGE ME JACKIE (8) - tightened BIG TIME LORNA nearing the bend. Raced wide through the home straight.,,,,,,,
BIGTIME KYLIE (9/1) - began awkwardly brushing BIG TIME ROSE. Bumped shortly after the start. Tightened entering the bend and contacted the rail. A post race veterinary examination was carried out which revealed no injuries.,,,,,,,
,,,,,,,
,,,,,,,
FULL RESULTS,Race 6,Kernow Construction C1,"C1 520 $2,505.00",Photo Finish,,,
PLACE,DOG,BOX,SP,WEIGHT,BENDS,TRAINER,MARGIN
1,Big Time Baby,2,$3.20,28.4kg,11111,Lisa Cole,
2,Young Dumb Broke,8,$13.20,26.7kg,22222,M Olden,12.8
3,Big Time Fairy,7,$5.00,23.4kg,33333,Lisa Cole,13
4,Big Time Vince,1,$2.50,34.1kg,44444,Lisa Cole,13.5
5,Big Time Mac,6,$14.60,33.5kg,55555,Lisa Cole,13.9
6,Bigtime Maci,4,$33.30,30.0kg,66666,H D Kite,15.8
7,Big Time Benny,3,$13.30,34.4kg,77777,Lisa Cole,16.5
8,Opawa Lara,5,$27.20,28.2kg,88888,N T Udy,19.2
Scratched,Cossie Cooper,,,,,,
Scratched,Mainline Lil,,,,,,
Winners Time: 30.06,|,Margins: 12tLNhL,|,Owned/Raced by: BBC Syndicate,|,Trained by: Lisa Cole,
Sectional 1: 5.02 (Big Time Baby),Sectional 2: 18.57 (Big Time Baby),Run home: 11.49,,,,,
BIG TIME VINCE (1) - up 2.4 kg on its previous race weight on 6 December. Raced wide through the home straight.,,,,,,,
BIG TIME BENNY (3) - bumped OPAWA LARA at the winning post on the first occasion. Raced wide through the back straight.,,,,,,,
BIGTIME MACI (4) - slow away.,,,,,,,
BIG TIME MAC (6) - tightened OPAWA LARA entering the first bend.,,,,,,,
YOUNG DUMB BROKE (8) - raced wide through the back straight. Checked off heels entering the home straight.,,,,,,,
"OPAWA LARA (9/5) - bumped at the winning post on the first occasion. Tightened entering the first bend, losing some ground. A post race veterinary examination was carried out which revealed no injuries.",,,,,,,
,,,,,,,
,,,,,,,
FULL RESULTS,Race 7,"Accell ""Leading The Way In Canine Therapy"" C1","C1 305 $1,450.00",Photo Finish,,,
PLACE,DOG,BOX,SP,WEIGHT,BENDS,TRAINER,MARGIN
1,Bigtime Baxter,1,$1.70,33.2kg,111,D P Symes,
2,Free Thinker,6,$8.50,28.7kg,222,M Olden,1.3
3,Zara Daiken,4,$6.10,31.8kg,333,N T Udy,2.5
4,Rockoneva,2,$22.70,25.7kg,444,W T Hodgson,6.1
5,Leslie Albert,8,$12.00,28.9kg,555,B L Goldsack,8.1
6,Bigtime Mike,3,$20.00,29.5kg,666,Agent/Williams,10.5
7,Dottie Bell,7,$23.50,27.0kg,777,J & D Bell,12.2
8,Bigtime Champ,5,$9.80,34.1kg,888,Agent/Williams,14.5
Scratched,Jamboree,,,,,,
Scratched,Cool Wolf,,,,,,
Winners Time: 17.89,|,Margins: 1qL1qL3hL,|,Owned/Raced by: D P Symes,|,Trained by: D P Symes,
Sectional 1: 6.99 (Bigtime Baxter),Run home: 10.90,,,,,,
ROCKONEVA (2) - jostled with BIGTIME CHAMP through the back straight.,,,,,,,
BIGTIME MIKE (3) - began awkwardly.,,,,,,,
"BIGTIME CHAMP (5) - jostled with ROCKONEVA through the back straight, eventually becoming unbalanced and losing ground entering the bend and out of contention thereafter.",,,,,,,
LESLIE ALBERT (8) - awkwardly placed on heels entering the bend. Contacted on the point of the bend and forced to momentarily race wider on the track.,,,,,,,
DOTTIE BELL (9/7) - contacted LESLIE ALBERT on the point of the bend when attempting to move up the track. Raced wide through the home straight.,,,,,,,
,,,,,,,
,,,,,,,
FULL RESULTS,Race 8,Adept Accountants C1,"C1 305 $1,450.00",Photo Finish,,,
PLACE,DOG,BOX,SP,WEIGHT,BENDS,TRAINER,MARGIN
1,Classic Rapper,2,$2.00,32.4kg,111,H D Kite,
2,Big Time Kevin,6,$4.00,35.0kg,222,Lisa Cole,2.8
3,Double Change,8,$17.10,35.8kg,333,Sue Gommans,7.2
4,Black Widow Baby,7,$6.80,25.0kg,444,Agent/Williams,9.8
5,Token Pick,3,$22.80,28.4kg,555,N T Udy,10.2
6,Retail Mayhem,4,$12.00,28.8kg,666,Lana Pearce,10.4
7,Bright Concept,1,$12.80,24.0kg,777,L D Bell,11.1
8,Taranaki Brie,5,$24.20,25.2kg,888,C D Brider,13.2
Scratched,Bigtime Dean,,,,,,
Scratched,Cool Wolf,,,,,,
Winners Time: 17.74,|,Margins: 2tL4tL1qL,|,Owned/Raced by: B J Marsh & H Kite,|,Trained by: H D Kite,
Sectional 1: 7.00 (Classic Rapper),Run home: 10.74,,,,,,
"BRIGHT CONCEPT (1) - checked from behind nearing the home straight, becoming very unbalanced and losing ground. Brushed RETAIL MAYHEM nearing the winning post. A post race veterinary examination was carried out which revealed no injuries.",,,,,,,
CLASSIC RAPPER (2) - inconvenienced RETAIL MAYHEM shortly after the start when moving up the track.,,,,,,,
TOKEN PICK (3) - tightened entering the bend. A post race veterinary examination was carried out which revealed sore right ulna.,,,,,,,
"RETAIL MAYHEM (4) - bumped at the start. Inconvenienced shortly after the start, in turn bumping BLACK WIDOW BABY. Tightened TOKEN PICK entering the bend. Bumped TARANAKI BRIE on the point of the bend. Brushed BRIGHT CONCEPT nearing the winning post.",,,,,,,
TARANAKI BRIE (5) - tightened at the start. Bumped on the point of the bend. Raced wide through the home straight.,,,,,,,
BIG TIME KEVIN (6) - slow away.,,,,,,,
BLACK WIDOW BABY (7) - tightened TARANAKI BRIE then bumped RETAIL MAYHEM at the start. Bumped shortly after the start. Checked BRIGHT CONCEPT from behind nearing the home straight.,,,,,,,
DOUBLE CHANGE (8) - began awkwardly. Raced wide throughout.,,,,,,,
,,,,,,,
,,,,,,,
FULL RESULTS,Race 9,Aon Maiden Distance Feature C0,"C0d 645 $3,210.00",Photo Finish,,,
PLACE,DOG,BOX,SP,WEIGHT,BENDS,TRAINER,MARGIN
1,Vibe,1,$3.50,33.8kg,111111,A H Turnwald,
2,Rich Lister,8,$5.90,32.1kg,222222,M Gowan,0.9
3,Goldstar Hadlee,2,$20.70,33.4kg,333333,G T Hodgson,3.1
4,Meandering,4,$3.30,31.9kg,444444,A H Turnwald,5.9
5,Bigtime Ava,7,$16.20,27.6kg,555555,P J Clark,6.9
6,Cavatate,6,$3.00,33.6kg,666666,J & D Bell,7.5
Scratched,Big Time Gina,,,,,,
Winners Time: 38.77,|,Margins: 1L2qL2hL,|,Owned/Raced by: J Cortis,|,Trained by: A H Turnwald,
Sectional 1: 11.89 (Vibe),Sectional 2: 26.11 (Vibe),Run home: 12.66,,,,,
"MEANDERING (4) - tightened CAVATATE shortly after the start, in turn becoming unbalanced and losing ground. Bumped on the point of the second bend.",,,,,,,
"CAVATATE (6) - tightened shortly after the start, in turn bumping BIGTIME AVA and placing RICH LISTER in restricted room. Bumped MEANDERING on the point of the second bend.",,,,,,,
BIGTIME AVA (7) - bumped shortly after the start. Bumped nearing the home straight on the first occasion.,,,,,,,
RICH LISTER (8) - placed in restricted room shortly after the start. Bumped BIGTIME AVA nearing the home straight on the first occasion. Raced wide at various stages throughout the event.,,,,,,,
,,,,,,,
,,,,,,,
FULL RESULTS,Race 10,Gary Ross Decorators C1,"C1 305 $1,450.00",Photo Finish,,,
PLACE,DOG,BOX,SP,WEIGHT,BENDS,TRAINER,MARGIN
1,Big Time Joey,8,$1.70,33.6kg,111,Lisa Cole,
2,Limpy Jackson,6,$3.30,35.0kg,222,J & D Bell,0.4
3,Hurricane Al,5,$34.90,24.7kg,333,C J Morris,1.9
4,Subway Kay,7,$28.90,24.8kg,444,B L Goldsack,2.7
5,Small Boy,3,$20.80,30.1kg,555,Agent/Williams,4.9
6,Paradox Prince,1,$11.30,33.0kg,666,W T Hodgson,5.7
7,Nuclear Jewel,2,$8.00,31.8kg,777,Liz Doody,8.3
Scratched,Homebush Minnie,,,,,,
Scratched,Bigtime Kylie,,,,,,
Scratched,Bigtime Dean,,,,,,
Winners Time: 18.13,|,Margins: hL1hLtL,|,Owned/Raced by: Brendon Cole,|,Trained by: Lisa Cole,
Sectional 1: 7.10 (Big Time Joey),Run home: 11.03,,,,,,
PARADOX PRINCE (1) - checked NUCLEAR JEWEL shortly after the start. Jostled with NUCLEAR JEWEL through the back straight. Checked NUCLEAR JEWEL nearing the bend. Raced wide through the home straight.,,,,,,,
"NUCLEAR JEWEL (2) - checked shortly after the start. Jostled with PARADOX PRINCE through the back straight. Tightened nearing the bend, then checked again, losing it's chance. A post race veterinary examination was carried out which revealed no injuries.",,,,,,,
SMALL BOY (3) - brushed BIG TIME JOEY shortly after the start. Awkwardly placed behind runners nearing the bend.,,,,,,,
HURRICANE AL (5) - bumped entering the bend.,,,,,,,
LIMPY JACKSON (6) - inconvenienced BIG TIME JOEY shortly after the start when moving up the track. Raced wide at various stages throughout the event.,,,,,,,
SUBWAY KAY (7) - bumped HURRICAN AL entering the bend. Bumped entering the home straight. Raced wide through the home straight.,,,,,,,
"BIG TIME JOEY (8) - inconvenienced shortly after the start, then brushed SMALL BOY. Tightened NUCLEAR JEWEL nearing the bend when moving towards the rail. Bumped SUBWAY KAY entering the home straight when attempting to gain clear racing room.",,,,,,,
,,,,,,,
,,,,,,,
FULL RESULTS,Race 11,Book Your Function @ Hatrick C1/C2,"C1/2 305 $1,685.00",Photo Finish,,,
PLACE,DOG,BOX,ODDS,WEIGHT,BENDS,TRAINER,MARGIN
1,Lady Jellybean,1,,25.9kg,111,M Goodier,
2,Johny Mowhawk,2,,29.7kg,222,D W Denbee,1.1
3,Big Time Rusty,3,,27.3kg,333,Agent/Williams,2.4
4,Duke Bruce,8,,27.8kg,444,N T Udy,5.8
5,Big Time Ivy,4,,26.3kg,555,Agent/Williams,6.8
6,Cadillac Mack,5,,34.0kg,666,J T McInerney,7.6
7,Clansman Douglas,6,,31.5kg,777,B L Goldsack,9.6
8,Bigtime Coco,7,,26.3kg,888,D P Symes,10.8
Scratched,Bigtime Kylie,,,,,,
Scratched,Cool Wolf,,,,,,
Winners Time: 17.87,|,Margins: 1qL1qL3hL,|,Owned/Raced by: Mark & Nichola Goodier,|,Trained by: M Goodier,
Sectional 1: 7.10 (Lady Jellybean),Run home: 10.77,,,,,,
BIG TIME RUSTY (3) - bumped CADILLAC MACK shortly after the start. Raced wide through the home straight.,,,,,,,
"CADILLAC MACK (5) - brushed CLANSMAN DOUGLAS at the start. Bumped shortly after the start, in turn bumping CLANSMAN DOUGLAS.",,,,,,,
"CLANSMAN DOUGLAS (6) - brushed CADILLAC MACK at the start. Bumped shortly after the start, in turn bumping BIGTIME COCO.",,,,,,,
BIGTIME COCO (7) - bumped shortly after the start. Raced wide through the bend. A post race veterinary examination was carried out at the trainers request which revealed post race acidosis.,,,,,,,
,,,,,,,
,,,,,,,
FULL RESULTS,Race 12,"Red Snapper Seafoods, Christchurch Distance C1/C2","C1/2d 645 $4,620.00",Photo Finish,,,
PLACE,DOG,BOX,ODDS,WEIGHT,BENDS,TRAINER,MARGIN
1,Emgrand Rose,7,,31.3kg,111111,A H Turnwald,
2,Djay Dynamix,1,,33.3kg,222222,Lisa Cole,7.7
3,Ask King Jeff,5,,32.0kg,333333,Lisa Cole,9.6
4,Bigtime Acacia,8,,27.5kg,444444,Lisa Cole,15.3
5,Hot Platter,4,,27.5kg,555555,A H Turnwald,15.7
6,Kamada Park,6,,32.0kg,666666,A H Turnwald,16.3
Scratched,Bigtime Alfie,,,,,,
Scratched,Opawa June,,,,,,
Winners Time: 37.76,|,Margins: 7tL2L5tL,|,Owned/Raced by: L Azzopardi,|,Trained by: A H Turnwald,
Sectional 1: 11.58 (Emgrand Rose),Sectional 2: 25.73 (Emgrand Rose),Run home: 12.03,,,,,
"HOT PLATTER (4) - tightened BIGTIME ACACIA entering the second bend. Bumped on the point of the second bend, becoming unbalanced and losing ground.",,,,,,,
ASK KING JEFF (5) - raced wide at various stages throughout the event.,,,,,,,
KAMADA PARK (6) - bumped at the start. Tightened entering the home straight.,,,,,,,
BIGTIME ACACIA (8) - bumped KAMADA PARK at the start. Tightened entering the second bend. Bumped HOT PLATTER on the point of the second bend. Tightened KAMADA PARK entering the home straight.,,,,,,,
,,,,,,,
,,,,,,,
FULL RESULTS,Race 13,Quality Inn Collegiate Wanganui C1/C2,"C1/2 305 $1,685.00",Photo Finish,,,
PLACE,DOG,BOX,ODDS,WEIGHT,BENDS,TRAINER,MARGIN
1,Arthur's Crown,5,,28.2kg,111,R L Waite,
2,Thrilling Ivy,8,,25.5kg,222,Sue Gommans,2.5
3,Sub Twenty Three,2,,31.6kg,333,Lisa Cole,4.4
4,Yarn Sister,4,,23.7kg,444,C J Morris,4.9
5,Shamrock Green,3,,25.4kg,555,B L Goldsack,5
6,Cockney Rip Off,6,,28.2kg,666,M Olden,6
7,Light Cruiser,1,,27.0kg,777,G M Atwood,7
8,Bigtime Dean,7,,32.4kg,888,Agent/Williams,7.1
Scratched,Breed Apart,,,,,,
Scratched,Dottie Bell,,,,,,
Winners Time: 17.76,|,Margins: 2hL2LhL,|,Owned/Raced by: R Waite & A Waite,|,Trained by: R L Waite,
Sectional 1: 7.01 (Arthur's Crown),Run home: 10.75,,,,,,
LIGHT CRUISER (1) - tightened nearing the bend.,,,,,,,
SUB TWENTY THREE (2) - bumped shortly after the start. Tightened LIGHT CRUISER nearing the bend. Tightened on the point of the bend.,,,,,,,
SHAMROCK GREEN (3) - began awkwardly. Bumped SUB TWENTY THREE shortly after the start. Raced wide through the early stages of the home straight.,,,,,,,
YARN SISTER (4) - tightened SUB TWENTY THREE on the point of the bend.,,,,,,,
COCKNEY RIP OFF (6) - raced wide throughout.,,,,,,,
THRILLING IVY (8) - raced wide through the home straight.,,,,,,,
BIGTIME DEAN (9/7) - slow away.,,,,,,,
,,,,,,,
,,,,,,,
FULL RESULTS,Race 14,Palmountains Scientific Nutrition C1/C2,"C1/2 305 $1,685.00",Photo Finish,,,
PLACE,DOG,BOX,ODDS,WEIGHT,BENDS,TRAINER,MARGIN
1,Big Time Tatum,2,,29.4kg,111,Agent/Williams,
2,Life Is Good,6,,32.2kg,222,M Olden,3.3
3,Bigtime Roll,8,,27.0kg,333,Sue Gommans,4.4
4,So Severe,7,,32.0kg,444,C J Morris,5
5,Elouera Mist,4,,27.4kg,555,J & D Bell,8.5
6,Opehu Express,1,,28.5kg,666,R L Waite,11.7
7,Cool Wolf,3,,26.7kg,777,D M Donlon,15.7
Fell,Shadow Girl,5,,24.0kg,F88,C J Morris,43.6
Scratched,Zara Fab,,,,,,
Scratched,Hypothetical,,,,,,
Winners Time: 18.03,|,Margins: 3qL1LtL,|,Owned/Raced by: Agent/Williams,|,Trained by: Agent/Williams,
Sectional 1: 7.12 (Big Time Tatum),Run home: 10.91,,,,,,
"OPEHU EXPRESS (1) - tightened entering the bend, becoming unbalanced and dragged SHADOW GIRL down. Raced wide through the home straight.",,,,,,,
BIG TIME TATUM (2) - went up with the lids and was several lengths last on settling.,,,,,,,
"ELOUERA MIST (4) - brushed SHADOW GIRL at the start. Tightened shortly after the start. Jostled with COOL WOLF nearing the bend, losing ground as a result.",,,,,,,
"SHADOW GIRL (5) - bumped at the start. Tightened nearing the bend. Tightened OPEHU EXPRESS entering the bend, then dragged down by OPEHU EXPRESS and fell. Regained her feet and completed the event. A post race veterinary examination was carried out which revealed a gracilis injury and right hock injury.",,,,,,,
"LIFE IS GOOD (6) - began awkwardly, bumping SHADOW GIRL. Tightened ELOUERA MIST shortly after the start. Raced wide through the bend in order to clear fallen runner.",,,,,,,
SO SEVERE (7) - tightened shortly after the start. Inconvenienced by fallen runner through the bend.,,,,,,,
BIGTIME ROLL (8) - tightened SO SEVERE shortly after the start. Tightened SHADOW GIRL nearing the bend.,,,,,,,
"COOL WOLF (9/3) - checked shortly after the start. Jostled with ELOUERA MIST nearing the bend, becoming unbalanced and losing ground. Raced wide through the home straight. A post race veterinary examination was carried out which revealed no injuries.",,,,,,,
,,,,,,,
The official website for Greyhound Racing New Zealand (GRNZ),,,,,,,
Site MapTerms & ConditionsContact Us,,,,,,,
"© Copyright 2017 GRNZ, All Rights Reserved.",,,,,,,
