,,,,,,,
FULL RESULTS,Race 2,Greyhounds As Pets C2/C3,"C2/3 410 $2,035.00",Photo Finish,,,
PLACE,DOG,BOX,SP,WEIGHT,BENDS,TRAINER,MARGIN
1,Bigtime Leads,5,$4.10,33.9kg,111,Lisa Cole,
2,Zipping Luther,2,$7.50,31.7kg,222,J & D Bell,2
3,Bigtime Puma,4,$2.10,33.9kg,333,Lisa Cole,8.6
4,Magic Flynn,7,$9.90,30.4kg,444,Gary & Sandra Fredrickson,9.7
5,Tazia,3,$7.90,26.7kg,555,D W Denbee,11.6
6,Born Fab,1,$13.30,35.8kg,666,S P Maher,16.5
7,Mahala Bay,6,$31.30,30.2kg,777,W Woods,16.6
Scratched,All Black Star,,,,,,
Scratched,Big Time Benny,,,,,,
Winners Time: 23.49,|,Margins: 2L6hL1L,|,Owned/Raced by: Brendon Cole & Tony Potts,|,Trained by: Lisa Cole,
Sectional 1: 6.74 (Bigtime Leads),Run home: 16.75,,,,,,
BORN FAB (1) - soon after the start checked out off heels and was further tightened and jostled racing in to the bend,,,,,,,
TAZIA (3) - bumped soon after the start then checked by crossing runner,,,,,,,
BIGTIME PUMA (4) - fav- dwelt slightly was then went inwards bumping with runner to his inner and went back had trouble clearing heels in to the bend when in clear racing room made very good ground to the line.,,,,,,,
BIGTIME LEADS (5) - angled across from the jump causing tightening and checks to several runners to his inner for some strides.,,,,,,,
,,,,,,,
,,,,,,,
FULL RESULTS,Race 3,"""Commentators Day Out"" Here March 16th C2/C3","C2/3 410 $2,035.00",Photo Finish,,,
PLACE,DOG,BOX,SP,WEIGHT,BENDS,TRAINER,MARGIN
1,Big Time Gwyn,4,$3.40,30.8kg,111,Lisa Cole,
2,Bigtime Daisy,3,$4.60,23.8kg,222,Lisa Cole,0.3
3,Big Time Elsa,8,$4.30,24.8kg,333,Lisa Cole,1.7
4,Paris End,7,$17.80,32.0kg,444,Lisa Cole,6
5,Bavaro,6,$6.00,34.5kg,555,Gary & Sandra Fredrickson,6.1
6,Big Time Dusty,5,$17.30,30.3kg,666,Lisa Cole,14.8
7,Johny Mowhawk,2,$42.50,29.2kg,777,D W Denbee,15.9
8,Bigtime Sheer,1,$6.90,27.9kg,888,Lisa Cole,17.1
Scratched,Big Time Benny,,,,,,
Winners Time: 23.59,|,Margins: hL1qL4qL,|,Owned/Raced by: BBC Syndicate,|,Trained by: Lisa Cole,
Sectional 1: 6.83 (Big Time Gwyn),Run home: 16.76,,,,,,
BIGTIME SHEER (1) - severely hampered when checked in to the bend losing momentum back to the rear was unable to make ground thereafter a veterinary examination found a left side pectoral muscle injury.,,,,,,,
JOHNY MOWHAWK (2) - crowded and checked catching heels in to the bend losing running wide losing all chance thereafter.,,,,,,,
BIG TIME DUSTY (5) - racing handy in to the bend when contacted from behind and checked losing momentum and all chance thereafter.,,,,,,,
BAVARO (6) - racing to the bend was tightened and jostled between runners for some strides was then forced to abruptly check out over heels going wide losing all chance thereafter.,,,,,,,
PARIS END (7) - racing to the bend attempted to angle inwards causing severe tightening and checks to several runners to his inner for some strides and was almost dragged down making contact with the rail in to the bend made some ground in the run to the line a veterinary examination,,,,,,,
BIG TIME ELSA (8) - raced widest to the bend was able to then angle inwards to race up handy ran wide in to the home straight to the line.,,,,,,,
,,,,,,,
,,,,,,,
FULL RESULTS,Race 4,Affordable Pet Accesories C4,"C4 410 $2,390.00",Photo Finish,,,
PLACE,DOG,BOX,SP,WEIGHT,BENDS,TRAINER,MARGIN
1,Big Time Maple,6,$9.90,25.9kg,111,Lisa Cole,
2,Big Time Lebron,3,$19.60,34.0kg,222,Lisa Cole,0.2
3,Fare Dodger,4,$14.30,31.6kg,333,M Goodier,0.4
4,Bigtime Bee,5,$11.50,27.6kg,444,Lisa Cole,5.9
5,Dynamite Danger,7,$12.80,33.7kg,555,Gary & Sandra Fredrickson,7
6,Billy's Churn,2,$28.20,33.1kg,666,G T Hodgson,12.4
7,Bigtime Kiss,1,$1.60,28.0kg,777,Lisa Cole,12.6
8,Big Time Tina,8,$6.50,29.2kg,888,Lisa Cole,14.3
Scratched,Bigtime Thor,,,,,,
Scratched,Bees And Birds,,,,,,
Winners Time: 23.42,|,Margins: HH5hL,|,Owned/Raced by: A Weatherall,|,Trained by: Lisa Cole,
Sectional 1: 6.69 (Big Time Maple),Run home: 16.73,,,,,,
BIGTIME KISS (1) - fav-handy to the bend when tightened and jostled from her outer losing momentum and some ground was unable to make ground thereafter a veterinary examination,,,,,,,
BILLY'S CHURN (2) - tightened and checked racing in to the bend going back between runners and was jostled for some distance losing ground back to the rear hampered again soon after when looking to improve was unable to make ground thereafter.,,,,,,,
BIGTIME BEE (5) - awkwardly away for a stride or so then angled inwards was tightened and hampered racing in to the bend for some strides soon after came back off heels on the top bend made ground to the home turn could not finish on from there.,,,,,,,
DYNAMITE DANGER (7) - contact and checked on the top bend only battled in the run to the line.,,,,,,,
BIG TIME TINA (8) - dictated wider racing to the bend raced widest across the top bend and was checked came back off heels on the home turn when well out of contention.,,,,,,,
,,,,,,,
,,,,,,,
FULL RESULTS,Race 5,Tim Newbold (Aus) Calling Here March 16th C4,"C4 410 $2,390.00",Photo Finish,,,
PLACE,DOG,BOX,SP,WEIGHT,BENDS,TRAINER,MARGIN
1,Big Time Amie,3,$2.50,25.3kg,111,Lisa Cole,
2,Electrical Storm,7,$14.00,35.4kg,222,M Goodier,10
3,Big Time Clare,5,$12.20,24.9kg,333,Lisa Cole,10.4
4,Bigtime Bret,4,$3.00,33.2kg,444,Lisa Cole,11.2
5,Bigtime Molly,1,$14.50,27.1kg,555,Lisa Cole,12.4
6,Millie Prince,8,$30.10,32.7kg,666,J & D Bell,13.6
7,Bigtime Bronx,2,$10.10,32.2kg,777,Gary & Sandra Fredrickson,15
8,Bigtime Thor,6,$10.00,32.9kg,888,Lisa Cole,20.8
Scratched,Big Time Chance,,,,,,
Scratched,Bees And Birds,,,,,,
Winners Time: 23.44,|,Margins: 10LhLtL,|,Owned/Raced by: Brendon Cole,|,Trained by: Lisa Cole,
Sectional 1: 6.89 (Big Time Amie),Run home: 16.55,,,,,,
BIGTIME BRONX (2) - angled inwards soon after the star twas contacted and pushed sideways for a couple of strides in to the bend kept his position at this point soon after was checked and lost ground finishing towards the rear at the line a veterinary examination found 3 punture wounds with minimal bruising right fore leg.,,,,,,,
BIGTIME BRET (4) - tightened crowded and checked in to the bend losing momentum and ground recovered good ground thereafter.,,,,,,,
BIGTIME THOR (9/6) - ran in to hindquarters and checked in to the bend ran extremely wide at this point angled inwards soon after was unable to make ground to the line.,,,,,,,
,,,,,,,
,,,,,,,
FULL RESULTS,Race 6,"J P Print, Petone C4/C5","C4/5 410 $2,860.00",Photo Finish,,,
PLACE,DOG,BOX,SP,WEIGHT,BENDS,TRAINER,MARGIN
1,Trojan Hoarse,1,$1.40,30.6kg,111,Lisa Cole,
2,Funky Facts,8,$14.80,31.6kg,222,Gary & Sandra Fredrickson,4.3
3,Bigtime Lizzy,2,$33.60,28.7kg,333,Lisa Cole,4.8
4,Trophy Trophy,5,$10.40,33.4kg,444,A H Turnwald,6.2
5,Big Time Spot,3,$40.60,25.5kg,555,Lisa Cole,7.9
6,Bigtime Banjo,4,$4.60,33.1kg,666,Lisa Cole,8.3
7,Big Time Dynasty,6,$35.20,24.6kg,777,Lisa Cole,12
8,Big Time Billie,7,$18.60,28.7kg,888,Lisa Cole,13.2
Scratched,Bigtime Thor,,,,,,
Scratched,Bigtime Stella,,,,,,
Winners Time: 23.06,|,Margins: 4qLhL1hL,|,Owned/Raced by: C S Rendle,|,Trained by: Lisa Cole,
Sectional 1: 6.65 (Trojan Hoarse),Run home: 16.41,,,,,,
This race was started 3 minutes over the scheduled starting time.,,,,,,,
BIG TIME SPOT (3) - began awkwardly for a stride or so settled back contacted in to the bend and again soon after was unable to get in to contention thereafter.,,,,,,,
BIGTIME BANJO (4) - improved between runners in to the bend ran wide and ran extremely wide in to the home straight effort told in the run to the line.,,,,,,,
BIG TIME DYNASTY (6) - contact in to the bend losing momentum and ground was unable to get back in to contention thereafter.,,,,,,,
BIG TIME BILLIE (7) - settled midfield in between runners contacted on the top bend unable to make ground thereafter.,,,,,,,
,,,,,,,
,,,,,,,
FULL RESULTS,Race 7,"Red Snapper Seafoods, Christchurch C1","C1 457 $2,505.00",Photo Finish,,,
PLACE,DOG,BOX,SP,WEIGHT,BENDS,TRAINER,MARGIN
1,Double That,8,$11.50,37.5kg,111,Gary & Sandra Fredrickson,
2,Woman No Cry,1,$4.60,28.7kg,222,A H Turnwald,0.9
3,Bigtime Bailey,4,$4.20,33.1kg,333,Lisa Cole,1.2
4,Big Time Chad,7,$4.90,30.5kg,444,Lisa Cole,2.9
5,Midnight Molly,2,$27.40,27.8kg,555,W T Hodgson,5.2
6,Big Time Harley,5,$2.80,33.4kg,666,Lisa Cole,5.8
7,Dangerous Di,6,$30.30,26.5kg,777,L E Dunkerton,7.4
8,Diamond Geezer,3,$38.10,34.2kg,888,P B Briggs,7.5
Scratched,Lady Jellybean,,,,,,
Scratched,Big Time Harper,,,,,,
Winners Time: 26.40,|,Margins: tLN1tL,|,Owned/Raced by: J C Brown,|,Trained by: Gary & Sandra Fredrickson,
Sectional 1: 9.35 (Double That),Sectional 2: 18.52 (Double That),Run home: 7.88,,,,,
This race started 2 minutes over the scheduled staring time.,,,,,,,
WOMAN NO CRY (1) - dwelt and was last in to stride improved along the inner to race handy across the top bend improved and was forced to abruptly check out over heels on the home turn losing momentum and ground once balanced up made strong ground to the line.,,,,,,,
BIG TIME HARLEY (5) - jostled between runners soon after the start and was checked back to the rear contacted heels in to the bend losing momentum and ground .,,,,,,,
DANGEROUS DI (6) - contacted and bumped soon after the start tightened and was jostled back from between runners racing in to the bend was unable to make ground thereafter.,,,,,,,
DOUBLE THAT (8) - raced handy across the top bend was clipped from behind on the home turn once balanced up finished best in the run to the line.,,,,,,,
MIDNIGHT MOLLY (9/2) - led out to a clear early lead weakened in the latter stages of the run to the line.,,,,,,,
,,,,,,,
,,,,,,,
FULL RESULTS,Race 8,Paul Claridge Electrical C1,"C1 457 $2,505.00",Photo Finish,,,
PLACE,DOG,BOX,SP,WEIGHT,BENDS,TRAINER,MARGIN
1,Thrilling Baxter,2,$1.20,33.1kg,111,K M Walsh,
2,Broke Brad,4,$13.90,37.3kg,222,A H Turnwald,0.4
3,Big Time Eden,8,$6.50,25.5kg,333,Lisa Cole,4.5
4,Big Time Trae,3,$16.00,32.2kg,444,Lisa Cole,7.2
5,Bigtime Fred,1,$16.40,31.6kg,555,Lisa Cole,7.3
6,Thomas William,5,$28.30,35.4kg,666,D W Denbee,8.7
7,Slam It,7,$38.10,30.4kg,777,J T McInerney,9.1
Scratched,Midnight Molly,,,,,,
Scratched,Lady Jellybean,,,,,,
Scratched,Big Time Mac,,,,,,
Winners Time: 26.02,|,Margins: hL4hL2tL,|,Owned/Raced by: G E Harding,|,Trained by: K M Walsh,
Sectional 1: 9.33 (Thrilling Baxter),Sectional 2: 18.16 (Thrilling Baxter),Run home: 7.86,,,,,
SLAM IT (7) - settled back ran wide in to the bend angled inwards across the top bend could not make ground thereafter.,,,,,,,
,,,,,,,
,,,,,,,
FULL RESULTS,Race 9,Outback Trading Company C1/C2,"C1/2 457 $2,860.00",Photo Finish,,,
PLACE,DOG,BOX,SP,WEIGHT,BENDS,TRAINER,MARGIN
1,Thrilling Brax,2,$1.40,32.1kg,111,K M Walsh,
2,Allegro Curtis,7,$8.00,31.2kg,222,Lisa Cole,4.8
3,Big Time Baby,8,$4.90,28.2kg,333,Lisa Cole,7.2
4,Cavatate,3,$37.80,34.0kg,444,J & D Bell,9.3
5,Big League Diva,4,$7.60,28.3kg,555,Gary & Sandra Fredrickson,11.7
6,Tuff Treasure,1,$51.80,25.2kg,666,B Mitchell,12.5
Scratched,Midnight Molly,,,,,,
Scratched,Lady Jellybean,,,,,,
Scratched,Big Time Frankie,,,,,,
Scratched,My Khloe,,,,,,
Winners Time: 25.78,|,Margins: 4tL2hL2L,|,Owned/Raced by: G E Harding,|,Trained by: K M Walsh,
Sectional 1: 9.19 (Thrilling Brax),Sectional 2: 17.99 (Thrilling Brax),Run home: 7.79,,,,,
BIG LEAGUE DIVA (4) - racing between runners when checked on the home turn losing some momentum and ground.,,,,,,,
BIG TIME BABY (8) - raced widest in to and around the bend was anable to make ground on the leaders in the run to the line.,,,,,,,
,,,,,,,
,,,,,,,
FULL RESULTS,Race 10,Kernow Construction Terminating Pick 6 C3,"C3 457 $3,325.00",Photo Finish,,,
PLACE,DOG,BOX,SP,WEIGHT,BENDS,TRAINER,MARGIN
1,Rapid Fire,7,$4.60,32.1kg,111,Gary & Sandra Fredrickson,
2,Thrilling Massey,3,$3.60,29.8kg,222,Kellie Gommans,1.3
3,Tuff Knight,6,$11.20,32.9kg,333,B Mitchell,3.8
4,Kamada Park,4,$8.30,32.8kg,444,A H Turnwald,4.8
5,Gazza's Girl,8,$8.00,27.1kg,555,Gary & Sandra Fredrickson,4.9
6,Big Time Gina,1,$4.90,29.4kg,666,Lisa Cole,5.5
7,Bigtime Forest,5,$10.10,30.2kg,777,Lisa Cole,7.8
8,Bigtime Diesel,2,$18.80,33.4kg,888,Gary & Sandra Fredrickson,10.1
Scratched,Bigtime Alfie,,,,,,
Scratched,Thrilling Audrey,,,,,,
Winners Time: 26.05,|,Margins: 1qL2hL1L,|,Owned/Raced by: V S Clark,|,Trained by: Gary & Sandra Fredrickson,
Sectional 1: 9.23 (Rapid Fire),Sectional 2: 18.16 (Rapid Fire),Run home: 7.89,,,,,
KAMADA PARK (4) - crowded and checked in to the bend losing momentum and ground in the run on to the top bend,,,,,,,
BIGTIME FOREST (5) - racing handy in to the bend when contacted in the hindquarters had some trouble clearing heels nearing the home turn could not make ground thereafter.,,,,,,,
TUFF KNIGHT (6) - forced to check out over heels in to the bend racing wide made good ground to the line.,,,,,,,
GAZZA'S GIRL (8) - raced wide as per her usual style covering extra ground in the running making good ground in the latter stages to the line.,,,,,,,
BIGTIME DIESEL (9/2) - hampered when checked and lost ground in to the bend checked again on the top bend when catching heels was unable to make ground thereafter.,,,,,,,
,,,,,,,
,,,,,,,
FULL RESULTS,Race 11,Doug Bradley Painters C4,"C4 457 $4,030.00",Photo Finish,,,
PLACE,DOG,BOX,ODDS,WEIGHT,BENDS,TRAINER,MARGIN
1,Big Time Kobe,7,,34.3kg,111,Lisa Cole,
2,Ask King Jeff,5,,31.2kg,222,Lisa Cole,0.7
3,Big Time Jackson,8,,30.0kg,333,Lisa Cole,3.4
4,Bigtime Acacia,3,,27.1kg,444,Lisa Cole,3.8
5,Djay Dynamix,4,,32.6kg,555,Lisa Cole,7.4
6,Bigtime Benji,2,,30.9kg,666,Lisa Cole,7.9
Scratched,Bigtime Levi,,,,,,
Scratched,Bigtime Tank,,,,,,
Scratched,Bigtime Archie,,,,,,
Scratched,Simply Smooth,,,,,,
Winners Time: 25.89,|,Margins: tL2tLhL,|,Owned/Raced by: Lisa Cole,|,Trained by: Lisa Cole,
Sectional 1: 9.23 (Big Time Kobe),Sectional 2: 18.13 (Big Time Kobe),Run home: 7.76,,,,,
BIGTIME BENJI (2) - settled back came back off heels in to the bend contact with runner to her outer when looking to make ground near the home turn could not finish on.,,,,,,,
BIGTIME ACACIA (3) - angled to the rail across the top bend checking runner to her inner.,,,,,,,
ASK KING JEFF (5) - raced widest in to the bend and wide thereafter finishing on in the run to the line.,,,,,,,
DJAY DYNAMIX (10/4) - led out trailed on to the top bend was checked on the top bend then contacted in the hindquarters soon after was uanble to make ground thereafter.,,,,,,,
,,,,,,,
,,,,,,,
FULL RESULTS,Race 12,City of Palmerston North Golden Chase Here March 27th C4/C5,"C4/5 457 $4,735.00",Photo Finish,,,
PLACE,DOG,BOX,ODDS,WEIGHT,BENDS,TRAINER,MARGIN
1,Bigtime Annie,8,,27.0kg,111,Lisa Cole,
2,Bigtime Rod,1,,31.7kg,222,Lisa Cole,0.8
3,Big Time Seth,4,,31.4kg,333,Lisa Cole,1.3
4,Emgrand Park,3,,34.3kg,444,A H Turnwald,4.3
5,Big Time Ocean,6,,24.7kg,555,Lisa Cole,4.5
6,Cheeseball,5,,34.6kg,666,Lisa Cole,4.9
7,Bigtime Shadow,7,,33.7kg,777,Lisa Cole,5.2
8,Simply Smooth,2,,25.1kg,888,Lisa Cole,6.7
Scratched,Bigtime Brody,,,,,,
Scratched,Djay Dynamix,,,,,,
Winners Time: 25.82,|,Margins: tLhL2L,|,Owned/Raced by: Brendon Cole & Tony Potts,|,Trained by: Lisa Cole,
Sectional 1: 9.17 (Bigtime Annie),Sectional 2: 18.04 (Bigtime Annie),Run home: 7.78,,,,,
BIGTIME ROD (1) - fav- away well jostled and checked in to the bend going back several lengths had trouble clearing heels across the top bend being held up when clearmade strong ground to the line,,,,,,,
EMGRAND PARK (3) - settled back off midfield improved in to the home straight bumping with SIMPLY SMOOTH and was held up for some strides finished on in the latter stages to the line,,,,,,,
BIG TIME SETH (4) - angled across in to the bend checking runner to his inner.,,,,,,,
CHEESEBALL (5) - raced widest in to the bend and wide when attempting to make ground around the bend made some ground in the latter stages to the line.,,,,,,,
SIMPLY SMOOTH (9/2) - soon after the start attempted to angle outwards held up on heels across the top bend bumped on the home,,,,,,,
,,,,,,,
,,,,,,,
FULL RESULTS,Race 13,PNGRC Sectional Times @ pngreyhounds.kiwi C1,"C1 410 $1,450.00",Photo Finish,,,
PLACE,DOG,BOX,ODDS,WEIGHT,BENDS,TRAINER,MARGIN
1,Big Time Anton,5,,30.8kg,111,Lisa Cole,
2,Thrilling Hudson,4,,26.6kg,222,K M Walsh,2.4
3,Allegro Lexxi,6,,25.6kg,333,Lisa Cole,4.5
4,Thrilling Ivy,7,,26.0kg,444,Kellie Gommans,7.8
5,Jacks Point,1,,26.4kg,555,W Woods,10.1
6,Trajan,3,,32.6kg,666,J T McInerney,11
7,Bigtime Ronnie,2,,32.2kg,777,Ivan Howe,12.3
Scratched,Gunnar Blueblood,,,,,,
Scratched,Lady Jellybean,,,,,,
Scratched,Three Amigos,,,,,,
Winners Time: 23.65,|,Margins: 2hL2L3qL,|,Owned/Raced by: Brendon Cole,|,Trained by: Lisa Cole,
Sectional 1: 6.90 (Big Time Anton),Run home: 16.75,,,,,,
TRAJAN (3) - went up with the lids improved to be handy when tightened in to the bend losing some momentum and ground was unable to improve thereafter.,,,,,,,
THRILLING HUDSON (4) - racing from the jump was contacted and went sideways for some strides and was checked back towards the rear was held up when clearing heels in the run across the top bend made very strong ground in the run to the line.,,,,,,,
BIG TIME ANTON (5) - ran in bumping with THRILLING HUDSON from the jump,,,,,,,
ALLEGRO LEXXI (6) - angled across from the jump running in to and checking THRILLING HUDSON for some strides,,,,,,,
THRILLING IVY (7) - raced wide throughout covering a fair amount of extra ground in the running.,,,,,,,
BIGTIME RONNIE (9/2) - settled back held up for some strides racing on to the top bend when unable to clear heels for a few strides was unable to improve to the line.,,,,,,,
,,,,,,,
,,,,,,,
FULL RESULTS,Race 14,Darryl Robinson Calling Here March 16th C1,"C1 410 $1,450.00",Photo Finish,,,
PLACE,DOG,BOX,ODDS,WEIGHT,BENDS,TRAINER,MARGIN
1,Allegro Will,5,,30.5kg,111,Lisa Cole,
2,Fool's Russian,7,,23.9kg,222,Lisa Cole,0.7
3,Born Quick,4,,33.4kg,333,Marcie Flipp,5.7
4,Punch On Ruby,3,,26.5kg,444,J T McInerney,6.6
5,Tuff Jewel,1,,26.7kg,555,B Mitchell,7.5
6,Morning Sun,8,,31.9kg,666,J T McInerney,9.6
7,Chat Ya Later,6,,30.9kg,777,Ivan Howe,9.9
8,Penny Mowhawk,2,,26.0kg,888,D W Denbee,10.7
Scratched,Lady Jellybean,,,,,,
Scratched,Black Mags,,,,,,
Winners Time: 23.37,|,Margins: tL5L1L,|,Owned/Raced by: Brendon Cole,|,Trained by: Lisa Cole,
Sectional 1: 6.79 (Allegro Will),Run home: 16.58,,,,,,
PENNY MOWHAWK (2) - contact soon after settled back ran on to heels and checked losing momentum and ground racing on to the top bend was unable to get in to contention thereafter.,,,,,,,
PUNCH ON RUBY (3) - contact soon after the start settled midfield couldn't finish on to the line.,,,,,,,
ALLEGRO WILL (5) - ran in from the jump checking runner to his inner for a stride.,,,,,,,
CHAT YA LATER (6) - checked and lost momentum and ground racing on to the top bend was unable to make ground thereafter.,,,,,,,
MORNING SUN (8) - began awkwardly for a stride or so.,,,,,,,
,,,,,,,
,,,,,,,
FULL RESULTS,Race 15,Total Bodyshop Supplies C1,"C1 410 $1,450.00",Photo Finish,,,
PLACE,DOG,BOX,ODDS,WEIGHT,BENDS,TRAINER,MARGIN
1,Big Time Abbi,4,,23.1kg,111,Lisa Cole,
2,Eye Kno,5,,32.2kg,222,W Woods,0.1
3,Elouera Mist,1,,27.2kg,333,J & D Bell,5.7
4,Black Mags,7,,27.2kg,444,S Stone,7.7
5,Allegro Lanie,6,,27.1kg,555,Lisa Cole,7.8
6,Naharis,8,,32.9kg,666,D Edlin,7.9
7,Plan Stan,3,,36.2kg,777,Lana Pearce,8.7
Scratched,Bigtime Ronnie,,,,,,
Scratched,Here's Hemi,,,,,,
Scratched,Big Time Miley,,,,,,
Winners Time: 23.52,|,Margins: hH5hL2L,|,Owned/Raced by: Brendon Cole,|,Trained by: Lisa Cole,
Sectional 1: 6.76 (Big Time Abbi),Run home: 16.76,,,,,,
ELOUERA MIST (1) - contact soon after the start then checked out over heels contacting PLAN STAN and was further jostled and went back a length or so soon after was hampered for some strides racing around the top bend costing her more ground ran on in the latter stages to the line.,,,,,,,
PLAN STAN (3) - soon after the start was tightened and jostled for some strides being checked back to the rear ran wide in to the bend was unable to get back in to contention thereafter.,,,,,,,
BIG TIME ABBI (4) - fav- dictated inwards soon after the start for a couple of strides ran wide when improving in to the bend .,,,,,,,
EYE KNO (5) - jumped well then angled across tightening runners to his inner for a few strides.,,,,,,,
ALLEGRO LANIE (6) - in the run to the bend was tightened and jostled between runners for some strides losing momentum jostled with runner on her outer racing on to the top bend losing ground was unable to get back in to contention thereafter.,,,,,,,
BLACK MAGS (9/7) - soon after the start when improving she was bumped and checked for a couple of strides becoming unbalanced recovered back in to stride quickly to make ground.,,,,,,,
,,,,,,,
The official website for Greyhound Racing New Zealand (GRNZ),,,,,,,
Site MapTerms & ConditionsContact Us,,,,,,,
"© Copyright 2017 GRNZ, All Rights Reserved.",,,,,,,
