FULL RESULTS,Race 2,May Hounds Retirement Project Series Heat 1,"C1q 375 $1,450.00",Photo Finish,,,
PLACE,DOG,BOX,SP,WEIGHT,BENDS,TRAINER,MARGIN
1,Looby's Story,3,$2.90,29.8kg,111,G A Lawrence,
2,Master Brady,8,$5.00,31.3kg,222,Sean Codlin,5.4
3,Paddy Fast,1,$3.50,36.0kg,433,M & J Smith,9.1
4,Just Maddie,4,$21.10,29.1kg,664,M Black,11.1
5,Bailey And Cream,5,$11.40,26.1kg,345,R & L Udy,13.6
6,Medusa Who,2,$16.70,27.2kg,556,M Prangley,14.2
7,Fall Gracefully,6,$6.50,26.2kg,777,M Prangley,15.9
8,Hua Hua,7,$42.70,24.1kg,888,R A McPhee,18.7
Scratched,Little Mermaid,,,,,,
Winners Time: 21.52,|,Margins: 5hL3tL2L,|,Owned/Raced by: G A Lawrence & G E Lawrence,|,Trained by: G A Lawrence,
Sectional 1: 14.88 (Looby's Story),Run home: 6.64,,,,,,
PADDY FAST (1) - crowded entering turn.,,,,,,,
MEDUSA WHO (2) - contact entering turn.,,,,,,,
LOOBY'S STORY (3) - bumped entering turn.,,,,,,,
JUST MADDIE (4) - contact entering turn.,,,,,,,
BAILEY AND CREAM (5) - crowded entering turn.,,,,,,,
FALL GRACEFULLY (6) - contact after start. Shifted in entering turn contacting an inside runner. Ran wide early run home.,,,,,,,
HUA HUA (7) - contact after start losing ground. Ran wide early run home.,,,,,,,
MASTER BRADY (8) - bumped entering turn and then shifted in crowding inside runners.,,,,,,,
,,,,,,,
,,,,,,,
FULL RESULTS,Race 3,May Hounds Retirement Project Series Heat 2,"C1q 375 $1,450.00",Photo Finish,,,
PLACE,DOG,BOX,SP,WEIGHT,BENDS,TRAINER,MARGIN
1,Firefly Laffey,3,$31.90,34.5kg,111,Sean Codlin,
2,Cointreau Time,1,$1.70,28.5kg,322,G A Lawrence,1.4
3,My Bro Bobby,2,$10.10,33.6kg,733,M Prangley,7.9
4,Agbeze,5,$4.00,25.6kg,244,M Black,8.2
5,Smash Burton,4,$19.20,30.8kg,475,R & L Udy,8.8
6,Jacks Point,7,$19.20,26.3kg,556,W Woods,10.7
7,Jinja Lad,8,$42.30,31.2kg,867,R A McPhee,13.9
8,Little Mermaid,6,$10.40,25.8kg,688,W & T Steele,18.6
Scratched,Aleng,,,,,,
Winners Time: 21.50,|,Margins: 1hL6hLqL,|,Owned/Raced by: B Maiava & S Codlin,|,Trained by: Sean Codlin,
Sectional 1: 14.80 (Firefly Laffey),Run home: 6.70,,,,,,
MY BRO BOBBY (2) - slow to begin. Checked out across hindquarters rounding turn and contacted an outside runner.,,,,,,,
AGBEZE (5) - contacted rounding turn. Ran wide in run home.,,,,,,,
JACKS POINT (7) - bumped after start.,,,,,,,
JINJA LAD (8) - slow to begin. Checked rounding turn.,,,,,,,
LITTLE MERMAID (9/6) - slow to begin. Checked out across hindquarters rounding turn checking an outside runner and became unbalanced.,,,,,,,
,,,,,,,
,,,,,,,
FULL RESULTS,Race 4,Affordable Pet Accessories Stakes,"C2 457 $2,860.00",Photo Finish,,,
PLACE,DOG,BOX,SP,WEIGHT,BENDS,TRAINER,MARGIN
1,Thrilling Rosa,6,$1.70,27.9kg,111,K M Walsh,
2,Thrilling Murphy,8,$4.40,31.4kg,222,K M Walsh,7.6
3,Jinja Nice,7,$20.60,28.4kg,333,E Potts,8.8
4,Allegro Curtis,4,$9.50,31.2kg,544,Lisa Cole,15.3
5=,Zipping Monty,1,$31.50,37.5kg,675,C M Henley,19.4
5=,Lionel Keeping,5,$7.60,31.2kg,455,S P Clark,19.4
7,Big League Diva,2,$33.90,28.3kg,767,Gary & Sandra Fredrickson,20.1
8,Monsoon Malabar,3,$30.60,32.7kg,888,J Udy & D Cottam,21.6
Scratched,Don Morocco,,,,,,
Scratched,Kapai Tahi,,,,,,
Winners Time: 25.44,|,Margins: 7hL1qL6hL,|,Owned/Raced by: Clive Robert Howard,|,Trained by: K M Walsh,
Sectional 1: 5.86 (Thrilling Rosa),Sectional 2: 18.74 (Thrilling Rosa),Run home: 6.70,,,,,
ZIPPING MONTY (1) - checked and lost ground entering turn.,,,,,,,
BIG LEAGUE DIVA (2) - contact after start.,,,,,,,
MONSOON MALABAR (3) - contact after start.,,,,,,,
ALLEGRO CURTIS (4) - contact after start. Shifted in checking an inside runner entering turn.,,,,,,,
,,,,,,,
,,,,,,,
FULL RESULTS,Race 5,Garrards Horse & Hound Sprint,"C4 375 $2,390.00",Photo Finish,,,
PLACE,DOG,BOX,SP,WEIGHT,BENDS,TRAINER,MARGIN
1,Charlow,1,$4.40,33.2kg,111,R & N O'Regan,
2,Native Scout,6,$11.00,32.6kg,642,N P Green,4.1
3,Big Time Clare,3,$8.40,24.9kg,453,Lisa Cole,4.3
4,Busy Flash,7,$12.60,30.2kg,764,W & T Steele,5
5,Kiwi Boy,8,$3.20,30.8kg,225,J Udy & D Cottam,6.6
6,Noah Who,4,$25.70,36.1kg,576,M Prangley,6.6
7,Our Hemi,2,$3.10,27.6kg,337,J Udy & D Cottam,7.2
Scratched,Pat Tama,,,,,,
Scratched,See Eye Be,,,,,,
Winners Time: 21.38,|,Margins: 4LHtL,|,Owned/Raced by: G B M Martin,|,Trained by: R & N O'Regan,
Sectional 1: 14.72 (Charlow),Run home: 6.66,,,,,,
OUR HEMI (2) - checked out across heels rounding turn.,,,,,,,
BIG TIME CLARE (3) - shifted out after start hampering an outside runner.,,,,,,,
NOAH WHO (4) - hampered after start losing ground. Checked out across heels entering turn.,,,,,,,
NATIVE SCOUT (6) - contact over early stages. Ran wide run home.,,,,,,,
BUSY FLASH (7) - contact over early stages.,,,,,,,
KIWI BOY (8) - checked out across heels rounding turn.,,,,,,,
,,,,,,,
,,,,,,,
FULL RESULTS,Race 6,Greyhounds North Distance,"C2d 650 $5,000.00",Photo Finish,,,
PLACE,DOG,BOX,SP,WEIGHT,BENDS,TRAINER,MARGIN
1,Thrilling Nina,6,$1.30,31.4kg,42221,K M Walsh,
2,Little Teegs,1,$4.50,28.6kg,33332,G A Lawrence,0.8
3,Djay Dynamix,8,$15.40,33.1kg,11113,Lisa Cole,3.3
4,Smoochie,7,$22.50,26.6kg,54444,G A Lawrence,4.1
5,Dig Dig Dig,2,$16.70,30.3kg,25555,S O'Neill,7
6,Boyka,3,$49.30,33.0kg,77766,G Farrell,7.2
7,Amy Amy,4,$34.30,24.9kg,66677,G Farrell,13.3
Winners Time: 37.95,|,Margins: tL2hLtL,|,Owned/Raced by: G E Harding,|,Trained by: K M Walsh,
Sectional 1: 3.18 (Djay Dynamix),Sectional 2: 16.40 (Djay Dynamix),Run home: 21.55,,,,,
BOYKA (3) - slow to begin.,,,,,,,
AMY AMY (4) - contact entering first turn.,,,,,,,
THRILLING NINA (6) - shifted in entering first turn contacting an inside runner.,,,,,,,
,,,,,,,
,,,,,,,
FULL RESULTS,Race 7,Farmlands Virkon Sprint,"C3 375 $2,035.00",Photo Finish,,,
PLACE,DOG,BOX,SP,WEIGHT,BENDS,TRAINER,MARGIN
1,Sophia Noir,2,$1.80,26.8kg,111,G A Lawrence,
2,Bigtime Thor,8,$15.70,32.9kg,532,Lisa Cole,1.9
3,Big Time Gwyn,7,$2.90,31.2kg,323,Lisa Cole,2.9
4,Flying Huey,5,$25.40,31.6kg,644,M Black,6.1
5,Gain Capital,6,$16.10,29.3kg,855,B D F Craik,8.6
6,Bigtime Molly,4,$28.10,27.1kg,766,Lisa Cole,11.7
7,Prerogative,3,$11.20,33.9kg,487,J Udy & D Cottam,16.3
8,Luke Skywalker,1,$39.60,32.2kg,378,L Hunt,23.4
Scratched,Magic Flynn,,,,,,
Winners Time: 21.33,|,Margins: 2L1L3qL,|,Owned/Raced by: G A Lawrence & G E Lawrence,|,Trained by: G A Lawrence,
Sectional 1: 14.65 (Sophia Noir),Run home: 6.68,,,,,,
LUKE SKYWALKER (1) - shifted out entering home straight when weakening and checked an outside runner becoming badly unbalanced as a result.,,,,,,,
SOPHIA NOIR (2) - bumped after start.,,,,,,,
PREROGATIVE (3) - shifted out after start contacting an outside runner. Hampered when held up rounding the turn. Checked on straightening for the run home losing all chance.,,,,,,,
BIGTIME MOLLY (4) - hampered and lost ground early.,,,,,,,
FLYING HUEY (5) - bumped after start.,,,,,,,
GAIN CAPITAL (6) - checked and lost ground shortly after the start.,,,,,,,
BIG TIME GWYN (7) - bumped after start.,,,,,,,
BIGTIME THOR (8) - bumped after start.,,,,,,,
,,,,,,,
,,,,,,,
FULL RESULTS,Race 8,Vetora Cambridge Sprint,"C2 375 $1,685.00",Photo Finish,,,
PLACE,DOG,BOX,SP,WEIGHT,BENDS,TRAINER,MARGIN
1,Go Falcon,5,$3.50,32.3kg,221,W & T Steele,
2,Night Ace,7,$4.50,31.4kg,332,G N Pomeroy,1.1
3,Rainy River,4,$34.40,28.9kg,113,S E Hunt,2.8
4,Always Dreaming,3,$7.10,28.6kg,644,G Farrell,5.1
5,In Focus,1,$13.10,31.2kg,555,P W Cleaver,7.2
6,Stay Rich,2,$4.10,24.7kg,466,M & J Smith,9.9
7,Grey Way,6,$7.90,32.5kg,777,G N Pomeroy,15.8
8,Seven Sharp,8,$14.40,26.9kg,888,W F Toomath,19.9
Scratched,Mahala Bay,,,,,,
Scratched,Digger Ace,,,,,,
Winners Time: 21.48,|,Margins: 1L1tL2qL,|,Owned/Raced by: Opawa Racing Limited,|,Trained by: W & T Steele,
Sectional 1: 14.82 (Rainy River),Run home: 6.66,,,,,,
ALWAYS DREAMING (3) - hampered and lost ground after the start.,,,,,,,
GO FALCON (5) - bumped after the start. Contact early.,,,,,,,
"GREY WAY (6) - bumped after the start. Checked in across heels early. Held up rounding bend and galloped on an outside runner, which was dragged down, losing considerable ground.",,,,,,,
NIGHT ACE (7) - contact early.,,,,,,,
SEVEN SHARP (8) - checked when dragged down rounding the turn losing considerable ground. A subsequent veterinary examination revealed a strained right triceps muscle.,,,,,,,
,,,,,,,
,,,,,,,
FULL RESULTS,Race 9,Farmlands CopRice Stakes,"C3 457 $3,500.00",Photo Finish,,,
PLACE,DOG,BOX,SP,WEIGHT,BENDS,TRAINER,MARGIN
1,Spring Queen,2,$3.10,30.2kg,421,E Potts,
2,Jinja Murphy,7,$23.50,32.3kg,532,W & T Steele,1.9
3,Big Time Rhino,5,$19.50,31.5kg,213,Lisa Cole,2.4
4,Silenci,1,$2.20,30.0kg,144,P Ferguson,2.7
5,Rapid Fire,8,$9.80,31.7kg,355,Gary & Sandra Fredrickson,3.4
6,Go Angel,3,$40.30,29.8kg,666,G Farrell,5.6
7,Thrilling Winter,4,$6.30,26.5kg,877,K M Walsh,5.8
8,Jinja Bailey,6,$23.00,28.7kg,788,J Udy & D Cottam,9.3
Scratched,Opawa Delight,,,,,,
Scratched,Claretown Beau,,,,,,
Winners Time: 25.79,|,Margins: 1tLhLqL,|,Owned/Raced by: E Potts & D P McLachlan,|,Trained by: E Potts,
Sectional 1: 5.84 (Silenci),Sectional 2: 19.00 (Big Time Rhino),Run home: 6.79,,,,,
GO ANGEL (3) - contact entering turn.,,,,,,,
BIG TIME RHINO (5) - slow to begin.,,,,,,,
JINJA BAILEY (6) - hampered after start losing ground.,,,,,,,
JINJA MURPHY (7) - contact entering turn.,,,,,,,
RAPID FIRE (8) - slow to begin.,,,,,,,
THRILLING WINTER (9/4) - contact entering turn losing ground. A subsequent veterinary examination revealed a sore left triceps.,,,,,,,
,,,,,,,
,,,,,,,
FULL RESULTS,Race 10,Superior Chunky Dog Rolls Sprint,"C5 375 $2,860.00",Photo Finish,,,
PLACE,DOG,BOX,SP,WEIGHT,BENDS,TRAINER,MARGIN
1,Trojan Hoarse,7,$1.90,30.6kg,111,Lisa Cole,
2,Captain Kev,2,$5.50,29.6kg,222,W & T Steele,2.6
3,Too The Nail,4,$15.50,32.8kg,743,N P Green,5.3
4,Zipping Buddy,1,$10.90,36.3kg,434,B D F Craik,6.3
5,Thrilling Bruce,5,$11.20,31.5kg,665,K M Walsh,8.1
6,Suspicious Minds,3,$5.50,31.3kg,756,B D F Craik,12
7,Spring Mechanic,8,$33.30,33.7kg,477,R & L Udy,12.8
8,Kelly's Girl,6,$23.80,27.3kg,888,G N Pomeroy,13.7
Scratched,Blitz 'Em Rene,,,,,,
Scratched,Buddy Boom,,,,,,
Winners Time: 20.95,|,Margins: 2tL2tL1L,|,Owned/Raced by: C S Rendle,|,Trained by: Lisa Cole,
Sectional 1: 14.82 (Trojan Hoarse),Run home: 6.13,,,,,,
CAPTAIN KEV (2) - bumped early.,,,,,,,
SUSPICIOUS MINDS (3) - hampered early.,,,,,,,
THRILLING BRUCE (5) - slow to begin.,,,,,,,
KELLY'S GIRL (6) - shifted in early hampering an inside runner. Contact entering turn.,,,,,,,
SPRING MECHANIC (9/8) - contact entering turn.,,,,,,,
,,,,,,,
,,,,,,,
FULL RESULTS,Race 11,Mike Stent Decorators Ltd Stakes,"C3/4 457 $4,030.00",Photo Finish,,,
PLACE,DOG,BOX,SP,WEIGHT,BENDS,TRAINER,MARGIN
1,Bigtime Bret,2,$4.30,33.2kg,211,Lisa Cole,
2,Grunt,4,$17.50,35.0kg,542,W & T Steele,4.2
3,Keysile,5,$3.10,29.0kg,333,P Ferguson,4.2
4,Ask King Jeff,3,$8.30,31.4kg,884,Lisa Cole,6
5,Robson,7,$3.90,32.1kg,675,P Ferguson,6.5
6,Bigtime Puma,6,$12.50,33.3kg,766,Lisa Cole,6.6
7,Heart Shaped Box,1,$13.00,30.5kg,127,B D F Craik,7.1
8,Claretown Beau,8,$18.70,34.1kg,458,R & N O'Regan,10.9
Scratched,Thrilling Winter,,,,,,
Scratched,Bigtime Diesel,,,,,,
Winners Time: 25.69,|,Margins: 4qLhH1tL,|,Owned/Raced by: Lisa Cole,|,Trained by: Lisa Cole,
Sectional 1: 5.88 (Heart Shaped Box),Sectional 2: 18.83 (Bigtime Bret),Run home: 6.86,,,,,
ASK KING JEFF (3) - contact early and then hampered having to check out off heels losing ground. Ran wide run home.,,,,,,,
GRUNT (4) - bumped after start.,,,,,,,
KEYSILE (5) - bumped after start. Ran wide run home.,,,,,,,
BIGTIME PUMA (6) - bumped after start. Shifted in early contacting and then hampering an inside runner.,,,,,,,
,,,,,,,
,,,,,,,
FULL RESULTS,Race 12,Waitangi Day Stakes,"C5 457 $5,000.00",Photo Finish,,,
PLACE,DOG,BOX,SP,WEIGHT,BENDS,TRAINER,MARGIN
1,Melita Vella,7,$4.10,26.9kg,211,Lisa Cole,
2,Bigtime Annie,8,$2.70,26.9kg,122,Lisa Cole,1.1
3,Stefano,4,$7.50,33.8kg,753,G A Lawrence,6
4,Sakichi,2,$4.10,29.9kg,564,P Ferguson,7.9
5,Kiwi Gal,1,$19.50,27.9kg,445,J Udy & D Cottam,7.9
6,Opawa Viking,5,$8.30,32.7kg,336,Sean Codlin,9.4
7,Tuff's My Mum,6,$25.80,25.7kg,667,S L Ross,11.5
Scratched,Bigtime Shadow,,,,,,
Winners Time: 25.70,|,Margins: 1qL4tL2L,|,Owned/Raced by: L Vella,|,Trained by: Lisa Cole,
Sectional 1: 5.82 (Bigtime Annie),Sectional 2: 18.90 (Melita Vella),Run home: 6.80,,,,,
KIWI GAL (1) - jostled briefly approaching turn.,,,,,,,
SAKICHI (2) - jostled briefly approaching turn.,,,,,,,
STEFANO (4) - slow to begin.,,,,,,,
,,,,,,,
,,,,,,,
FULL RESULTS,Race 13,Dual Code Meeting Here Sunday Sprint,"C1 375 $1,450.00",Photo Finish,,,
PLACE,DOG,BOX,SP,WEIGHT,BENDS,TRAINER,MARGIN
1,Big Time Brie,4,$1.30,24.1kg,211,Lisa Cole,
2,El Narco,2,$11.40,32.7kg,332,N P Green,2
3,Tribal Conquest,1,$41.10,32.8kg,123,R & L Udy,5.2
4,Sub Twenty Three,3,$8.60,31.3kg,554,Lisa Cole,5.3
5,Talkabout Sophie,7,$42.20,28.7kg,445,M Black,6.3
6,Dignity Dented,5,$12.30,26.6kg,666,T A Green,9.2
7,Little Moo,6,$11.70,25.1kg,887,J Udy & D Cottam,9.4
8,Rion King,8,$47.90,31.1kg,778,R & L Udy,13.5
Scratched,Eye Kno,,,,,,
Scratched,Fancy,,,,,,
Winners Time: 21.44,|,Margins: 2L3qLH,|,Owned/Raced by: L Cole & C Rendle,|,Trained by: Lisa Cole,
Sectional 1: 14.65 (Tribal Conquest),Run home: 6.79,,,,,,
BIG TIME BRIE (4) - shifted out after start contacting outside runner.,,,,,,,
DIGNITY DENTED (5) - checked after start.,,,,,,,
LITTLE MOO (6) - shifted in after start contacting inside runner and then bumped. Contact early in the run home.,,,,,,,
TALKABOUT SOPHIE (7) - bumped after start.,,,,,,,
RION KING (8) - hampered briefly after the start. Contact early in the run home.,,,,,,,
,,,,,,,
The official website for Greyhound Racing New Zealand (GRNZ),,,,,,,
Site MapTerms & ConditionsContact Us,,,,,,,
"© Copyright 2017 GRNZ, All Rights Reserved.",,,,,,,
