BIG TIME JOEY (5) - bumped at the start. Bumped JACK MARJEN shortly after the start. Tightened JACK MARJEN entering the bend. Tightened BIG TIME KEVIN and BIG TIME ROONIE entering the home straight.,,,,,,,
PORTLAND BERTY (6) - bumped at the start.,,,,,,,
BIG TIME KEVIN (7) - slow away. Awkwardly placed behind runners nearing the bend. Tightened entering the home straight.,,,,,,,
ALLEGRO KYLE (9/8) - bumped PORTLAND BERTY at the start.,,,,,,,
"JACK MARJEN (10/2) - bumped shortly after the start. Tightened entering the bend, becoming very unbalanced and losing ground, failed to get back into contention thereafter. A post race veterinary examination was carried out which revealed no injuries.",,,,,,,
,,,,,,,
,,,,,,,
FULL RESULTS,Race 2,Aaron White Calling Here March 16th C1/C2,"C1/2 410 $1,685.00",Photo Finish,,,
PLACE,DOG,BOX,SP,WEIGHT,BENDS,TRAINER,MARGIN
1,Barbarossa Boy,2,$8.40,31.1kg,111,B L Goldsack,
2,Big Time Dusty,3,$7.20,30.6kg,322,Lisa Cole,0.6
3,Thrilling Hudson,8,$1.60,27.0kg,433,K M Walsh,0.8
4,Magic Flynn,7,$12.30,30.2kg,544,Gary & Sandra Fredrickson,0.9
5,Tuff Temptress,1,$12.60,26.7kg,365,B Mitchell,3.3
6,Bigtime Kate,4,$12.80,27.3kg,556,Gary & Sandra Fredrickson,3.4
7,Paris End,6,$14.50,32.7kg,877,Lisa Cole,5.1
8,Bigtime Ronnie,5,$52.60,32.8kg,788,Ivan Howe,14.5
Scratched,Slam It,,,,,,
Scratched,Double What,,,,,,
Winners Time: 23.83,|,Margins: tLHH,|,Owned/Raced by: B Goldsack & S Lloyd,|,Trained by: B L Goldsack,
Sectional 1: 6.76 (Barbarossa Boy),Run home: 17.07,,,,,,
TUFF TEMPTRESS (1) - bumped then tightened entering the bend. Raced wide through the home straight.,,,,,,,
BARBAROSSA BOY (2) - bumped then tightened TUFF TEMPTRESS entering the bend.,,,,,,,
BIG TIME DUSTY (3) - bumped BIGTIME KATE at the start.,,,,,,,
BIGTIME KATE (4) - bumped at the start.,,,,,,,
PARIS END (6) - slow away. Bumped entering the bend.,,,,,,,
THRILLING HUDSON (8) - slow away.,,,,,,,
"BIGTIME RONNIE (9/5) - awkwardly placed behind runners shortly after the start, needing to check off heels as a result. Bumped PARIS END entering the bend, becoming momentarily unbalanced and losing ground. A post race veterinary examination was carried out which revealed no injuries.",,,,,,,
,,,,,,,
,,,,,,,
FULL RESULTS,Race 3,Auckland Railway Sprint Heats 23rd February C3/C4,"C3/4 410 $2,390.00",Photo Finish,,,
PLACE,DOG,BOX,SP,WEIGHT,BENDS,TRAINER,MARGIN
1,Big Time Billie,1,$4.90,28.8kg,111,Lisa Cole,
2,Harpoon Harry,5,$10.60,29.6kg,232,M Gowan,0.4
3,Bigtime Banjo,3,$3.50,33.5kg,323,Lisa Cole,1.2
4,Giraffe Club,2,$20.60,31.0kg,444,Lisa Cole,4.1
5,Big Time Gwyn,8,$3.00,31.4kg,765,Lisa Cole,5.7
6,Bigtime Lizzy,7,$11.50,28.3kg,676,Lisa Cole,6.1
7,Bigtime Leads,6,$17.00,34.2kg,887,Lisa Cole,6.2
8,Big Time Spot,4,$12.80,25.9kg,558,Lisa Cole,6.7
Scratched,Little Scamp,,,,,,
Scratched,Bigtime Bronx,,,,,,
Winners Time: 23.44,|,Margins: hLtL2tL,|,Owned/Raced by: Lisa Cole,|,Trained by: Lisa Cole,
Sectional 1: 6.62 (Big Time Billie),Run home: 16.82,,,,,,
BIGTIME BANJO (3) - raced wide through the home straight.,,,,,,,
"BIG TIME SPOT (4) - tightened at the start, needing to check off heels. Moved up the track and squeezed BIGTIME LEADS shortly after the start. Jostled with BIGTIME LIZZY nearing the bend. Raced wide through the home straight.",,,,,,,
HARPOON HARRY (5) - tightened BIG TIME SPOT at the start.,,,,,,,
"BIGTIME LEADS (6) - squeezed between runners shortly after the start, losing ground as a result.",,,,,,,
BIGTIME LIZZY (7) - squeezed BIGTIME LEADS shortly after the start. Jostled with BIG TIME SPOT nearing the bend. Tightened on the point of the bend. Raced wide through the home straight.,,,,,,,
BIG TIME GWYN (8) - tightened BIGTIME LIZZY on the point of the bend.,,,,,,,
,,,,,,,
,,,,,,,
FULL RESULTS,Race 4,Total Bodyshop Supplies C3/C4,"C3/4 410 $2,390.00",Photo Finish,,,
PLACE,DOG,BOX,SP,WEIGHT,BENDS,TRAINER,MARGIN
1,Big Time Pluto,7,$3.90,29.4kg,321,Lisa Cole,
2,Bigtime Stella,5,$5.30,27.0kg,232,Lisa Cole,2.6
3,Big Time Lebron,3,$6.10,34.6kg,113,Lisa Cole,5
4,Big Time Clare,2,$18.20,25.1kg,844,Lisa Cole,8.8
5,Dynamite Danger,8,$8.40,33.6kg,665,Gary & Sandra Fredrickson,11.2
6,Billy's Churn,4,$14.70,33.3kg,776,G T Hodgson,11.6
7,Big Time Dynasty,1,$4.40,25.0kg,457,Lisa Cole,14.1
Fell,Bees And Birds,6,$8.50,31.6kg,588,Lisa Cole,19.1
Scratched,Little Scamp,,,,,,
Scratched,Ohana Lad,,,,,,
Winners Time: 23.31,|,Margins: 2hL2hL3tL,|,Owned/Raced by: BBC Syndicate,|,Trained by: Lisa Cole,
Sectional 1: 6.63 (Big Time Pluto),Run home: 16.68,,,,,,
BIG TIME DYNASTY (1) - inconvenienced BILLY'S CHURN entering the bend when moving up the track. Bumped from behind nearing the home straight.,,,,,,,
BIG TIME CLARE (2) - raced wide through the home straight.,,,,,,,
BIG TIME LEBRON (3) - raced wide through the home straight.,,,,,,,
"BILLY'S CHURN (4) - inconvenienced entering the bend, losing momentum as a result.",,,,,,,
"BEES AND BIRDS (6) - brushed BIG TIME PLUTO shortly after the start. Checked from behind entering the bend, stumbling and falling. Regained her feet and completed the event. Raced wide through the home straight. A post race veterinary examination was carried out which revealed no injuries.",,,,,,,
BIG TIME PLUTO (7) - brushed BEES AND BIRDS shortly after the start.,,,,,,,
DYNAMITE DANGER (8) - checked BEES AND BIRDS from behind entering the bend.,,,,,,,
,,,,,,,
,,,,,,,
FULL RESULTS,Race 5,"""Commentators Day Out"" Here March 16th C1","C1 457 $2,505.00",Photo Finish,,,
PLACE,DOG,BOX,SP,WEIGHT,BENDS,TRAINER,MARGIN
1,Broke Brad,4,$2.50,37.6kg,211,A H Turnwald,
2,Big Time Mac,3,$3.10,33.2kg,122,Lisa Cole,4.3
3,Dapper Rapper,6,$12.00,37.7kg,333,B J Marsh,6.9
4,Thomas William,5,$11.70,35.4kg,444,D W Denbee,9.1
5,Bigtime Fred,8,$9.70,31.8kg,555,Lisa Cole,10.2
6,Diamond Geezer,1,$20.60,34.0kg,666,P B Briggs,10.3
7,Mainline Lil,7,$29.00,28.4kg,777,W T Hodgson,12.9
8,Classic Rapper,2,$8.90,32.5kg,888,H D Kite,17.4
Scratched,Midnight Molly,,,,,,
Scratched,Tuff Treasure,,,,,,
Winners Time: 26.27,|,Margins: 4qL2hL2L,|,Owned/Raced by: A H Turnwald,|,Trained by: A H Turnwald,
Sectional 1: 9.34 (Broke Brad),Sectional 2: 18.39 (Broke Brad),Run home: 7.88,,,,,
"DIAMOND GEEZER (1) - squeezed CLASSIC RAPPER shortly after the start. Tightened entering the bend, needing to check off heels to gain clear racing room. Raced wide through the home straight.",,,,,,,
"CLASSIC RAPPER (2) - squeezed between runners shortly after the start, losing a considerable amount of ground and never got back into contention thereafter. A post race veterinary examination was carried out which revealed no injuries.",,,,,,,
"THOMAS WILLIAM (5) - brushed DAPPER RAPPER at the start. Squeezed CLASSIC RAPPER shortly after the start. Bumped nearing the end. Tightened DIAMOND GEEZER entering the bend. Checked off heels nearing the winning post, bumping BIGTIME FRED as a result.",,,,,,,
DAPPER RAPPER (6) - brushed THOMAS WILLIAM at the start.,,,,,,,
MAINLINE LIL (7) - bumped THOMAS WILLIAM nearing the bend. Bumped BIGTIME FRED from behind entering the bend. Raced wide through the early stages of the home straight.,,,,,,,
BIGTIME FRED (8) - bumped from behind entering the bend. Bumped nearing the winning post.,,,,,,,
,,,,,,,
,,,,,,,
FULL RESULTS,Race 6,Commentators Luncheon Tickets @ theraces.co.nz,"C1/2d 660 $4,620.00",Photo Finish,,,
PLACE,DOG,BOX,SP,WEIGHT,BENDS,TRAINER,MARGIN
1,Kamada Park,5,$13.10,32.7kg,11111,A H Turnwald,
2,Hot Platter,1,$1.90,27.7kg,32222,A H Turnwald,1.7
3,Emgrand Rose,8,$2.90,32.1kg,23443,A H Turnwald,4.6
4,Bigtime Acacia,2,$9.40,27.3kg,44334,Lisa Cole,5.8
5,Double That,4,$11.10,36.9kg,55555,Gary & Sandra Fredrickson,12.1
6,Djay Dynamix,7,$15.30,33.0kg,66666,Lisa Cole,12.4
Winners Time: 38.51,|,Margins: 1tL3L1qL,|,Owned/Raced by: The All Stars Syndicate,|,Trained by: A H Turnwald,
Sectional 1: 20.04 (Kamada Park),Sectional 2: 29.77 (Kamada Park),Run home: 8.74,,,,,
HOT PLATTER (1) - brushed BIGTIME ACACIA at the start.,,,,,,,
BIGTIME ACACIA (2) - brushed HOT PLATTER at the start. Bumped EMGRAND ROSE shortly after entering the back straight. Tightened EMGRAND ROSE nearing the final bend.,,,,,,,
DOUBLE THAT (4) - bumped entering the first bend.,,,,,,,
"DJAY DYNAMIX (7) - tightened at the winning post on the first occasion, in turn bumped DOUBLE THAT entering the first bend. Raced wide through the home straight.",,,,,,,
EMGRAND ROSE (8) - tightened DJAY DYNAMIX at the winning post on the first occasion. Bumped shortly after entering the back straight. Tightened nearing the final bend.,,,,,,,
,,,,,,,
,,,,,,,
FULL RESULTS,Race 7,Kernow Construction Terminating Pick 6 C1/C2,"C1/2 457 $2,860.00",Photo Finish,,,
PLACE,DOG,BOX,SP,WEIGHT,BENDS,TRAINER,MARGIN
1,Big Time Odette,5,$14.20,28.0kg,111,Lisa Cole,
2,Thrilling Morris,4,$3.20,30.3kg,422,K M Walsh,7.2
3,Thrilling Baxter,3,$2.20,33.2kg,743,K M Walsh,9.6
4,Bigtime Bailey,2,$19.10,33.3kg,374,Lisa Cole,10.4
5,Allegro Curtis,8,$11.00,32.0kg,535,Lisa Cole,11.6
6,Big Time Harley,7,$6.30,33.2kg,666,Lisa Cole,13.7
7,Bigtime Alfie,1,$36.40,30.7kg,257,Lisa Cole,14.5
8,Big Time Gina,6,$28.80,29.6kg,888,Lisa Cole,15.6
Scratched,Midnight Molly,,,,,,
Scratched,Meandering,,,,,,
Winners Time: 25.96,|,Margins: 7qL2hL1L,|,Owned/Raced by: Brendon Cole,|,Trained by: Lisa Cole,
Sectional 1: 9.10 (Big Time Odette),Sectional 2: 18.04 (Big Time Odette),Run home: 7.92,,,,,
"BIGTIME BAILEY (2) - bumped THRILLING BAXTER at the start. Squeezed shortly after the start, becoming momentarily unbalanced.",,,,,,,
THRILLING BAXTER (3) - bumped at the start.,,,,,,,
"THRILLING MORRIS (4) - bumped shortly after the start, in turn squeezed BIGTIME BAILEY. Jostled, with ALLEGRO CURTIS entering the bend.",,,,,,,
"BIG TIME HARLEY (7) - bumped shortly after the start, then bumped THRILLING MORRIS. Tightened nearing the bend.",,,,,,,
"ALLEGRO CURTIS (8) - bumped BIG TIME HARLEY shortly after the start. Jostled with THRILLING MORRIS entering the bend, eventually becoming unbalanced and losing ground.",,,,,,,
,,,,,,,
,,,,,,,
FULL RESULTS,Race 8,Auckland Cup Heats 23rd February C3,"C3 457 $3,325.00",Photo Finish,,,
PLACE,DOG,BOX,SP,WEIGHT,BENDS,TRAINER,MARGIN
1,Thrilling Rosa,2,$1.30,27.3kg,311,K M Walsh,
2,Fare Dodger,5,$7.20,31.4kg,222,M Goodier,3.1
3,Tuff Knight,1,$23.50,32.1kg,133,B Mitchell,5.2
4,Thrilling Massey,8,$12.30,29.8kg,744,Kellie Gommans,7.2
5,Vibe,7,$29.70,34.4kg,885,A H Turnwald,9.3
6,Bigtime Diesel,3,$18.60,33.1kg,566,Gary & Sandra Fredrickson,11.1
7,Zipping Luther,6,$21.30,31.7kg,677,J & D Bell,11.9
8,Summer Glee,4,$42.20,32.1kg,458,J T McInerney,15.1
Scratched,Big Time Rhino,,,,,,
Scratched,Thrilling Brax,,,,,,
Winners Time: 25.93,|,Margins: 3L2L2L,|,Owned/Raced by: Clive Robert Howard,|,Trained by: K M Walsh,
Sectional 1: 9.21 (Thrilling Rosa),Sectional 2: 18.03 (Thrilling Rosa),Run home: 7.90,,,,,
TUFF KNIGHT (1) - bumped from behind entering the bend. Raced wide through the home straight.,,,,,,,
THRILLING ROSA (2) - bumped at the start.,,,,,,,
SUMMER GLEE (4) - bumped TUFF KNIGHT from behind entering the bend.,,,,,,,
FARE DODGER (5) - raced wide through the back and home straights.,,,,,,,
VIBE (7) - bumped at the start.,,,,,,,
THRILLING MASSEY (8) - bumped VIBE at the start.,,,,,,,
BIGTIME DIESEL (9/3) - bumped THRILLING ROSA at the start.,,,,,,,
,,,,,,,
,,,,,,,
FULL RESULTS,Race 9,Outback Trading Company C3/C4,"C3/4 457 $4,030.00",Photo Finish,,,
PLACE,DOG,BOX,SP,WEIGHT,BENDS,TRAINER,MARGIN
1,Big Time Jackson,3,$3.60,31.0kg,211,Lisa Cole,
2,Ask King Jeff,6,$6.90,31.9kg,842,Lisa Cole,0.3
3,Electrical Storm,2,$26.30,34.7kg,123,M Goodier,0.7
4,Bigtime Levi,8,$4.30,32.6kg,334,Lisa Cole,2.6
5,Cheeseball,5,$4.10,35.3kg,765,Lisa Cole,3.8
6,Bigtime Forest,4,$30.40,30.8kg,476,Lisa Cole,4.7
7,Bigtime Puma,1,$13.10,33.9kg,557,Lisa Cole,4.8
8,Rapid Fire,7,$6.80,32.2kg,688,Gary & Sandra Fredrickson,7.3
Scratched,Bigtime Diesel,,,,,,
Scratched,Simply Smooth,,,,,,
Winners Time: 26.26,|,Margins: NhL1tL,|,Owned/Raced by: L Cole & C Rendle,|,Trained by: Lisa Cole,
Sectional 1: 9.28 (Big Time Jackson),Sectional 2: 18.20 (Big Time Jackson),Run home: 8.06,,,,,
CHEESEBALL (5) - raced wide through the home straight.,,,,,,,
ASK KING JEFF (6) - raced wide through the home straight.,,,,,,,
RAPID FIRE (7) - bumped BIGTIME LEVI from behind entering the bend.,,,,,,,
BIGTIME LEVI (8) - bumped from behind entering the bend.,,,,,,,
,,,,,,,
,,,,,,,
FULL RESULTS,Race 10,25K Guaranteed Terminating Pick 6 Here March 16th,"C1 410 $1,450.00",Photo Finish,,,
PLACE,DOG,BOX,SP,WEIGHT,BENDS,TRAINER,MARGIN
1,Big Time Brie,8,$1.40,24.8kg,211,Lisa Cole,
2,Portland Ecklund,2,$3.60,31.3kg,122,B D F Craik,6.6
3,Slam It,7,$39.20,30.5kg,663,J T McInerney,6.7
4,Plan Stan,6,$16.30,36.0kg,434,Lana Pearce,7
5,Naharis,3,$52.50,32.8kg,545,D Edlin,10
6,Here's Hemi,5,$19.30,32.8kg,776,J T McInerney,10.5
7,Jacks Point,1,$31.50,26.0kg,357,W Woods,13.5
8,Mickey Mowhawk,4,$29.70,30.8kg,888,D W Denbee,15.8
Scratched,Bigtime Ronnie,,,,,,
Scratched,Softy Burgess,,,,,,
Winners Time: 23.49,|,Margins: 6hLnN,|,Owned/Raced by: L Cole & C Rendle,|,Trained by: Lisa Cole,
Sectional 1: 6.76 (Big Time Brie),Run home: 16.73,,,,,,
JACKS POINT (1) - bumped from behind entering the bend.,,,,,,,
"PORTLAND ECKLUND (2) - tightened on the point of the bend, losing momentum as a result.",,,,,,,
NAHARIS (3) - bumped at the start.,,,,,,,
"MICKEY MOWHAWK (4) - bumped NAHARIS at the start. Awkwardly placed behind runners shortly after the start, losing ground as a result.",,,,,,,
HERE'S HEMI (5) - brushed PLAN STAN at the start. Raced wide through the home straight.,,,,,,,
PLAN STAN (6) - brushed HERE'S HEMI at the start.,,,,,,,
BIG TIME BRIE (8) - tightened PORTLAND ECKLUND on the point of the bend when crossing to the lead.,,,,,,,
SLAM IT (9/7) - raced wide at various stages throughout.,,,,,,,
,,,,,,,
,,,,,,,
FULL RESULTS,Race 11,Mark Rosanowski Calling Here March 16th C1,"C1 410 $1,450.00",Photo Finish,,,
PLACE,DOG,BOX,SP,WEIGHT,BENDS,TRAINER,MARGIN
1,Sub Twenty Three,8,$6.10,32.2kg,641,Lisa Cole,
2,Portland Wonder,7,$1.90,26.7kg,412,B D F Craik,1.2
3,Big Time Benny,5,$4.70,33.2kg,233,Lisa Cole,3.7
4,Allegro Lexxi,4,$5.10,26.2kg,324,Lisa Cole,4.7
5,Gemmas Dilemma,1,$21.70,25.8kg,155,J T McInerney,6.3
6,Penny Mowhawk,2,$43.70,25.7kg,776,D W Denbee,8.5
7,Always Dizzy,3,$27.80,34.7kg,567,J T McInerney,10.4
Scratched,Thrilling Ivy,,,,,,
Scratched,Slam It,,,,,,
Scratched,Chat Ya Later,,,,,,
Winners Time: 23.60,|,Margins: 1qL2hL1L,|,Owned/Raced by: Funky's Boy's Syndicate,|,Trained by: Lisa Cole,
Sectional 1: 6.78 (Sub Twenty Three),Run home: 16.82,,,,,,
GEMMAS DILEMMA (1) - bumped from behind entering the bend. Squeezed between runners on the point of the bend.,,,,,,,
ALLEGRO LEXXI (4) - squeezed GEMMAS DILEMMA on the point of the bend.,,,,,,,
BIG TIME BENNY (5) - bumped GEMMAS DILEMMA entering the bend. Squeezed GEMMAS DILEMMA on the point of the bend. Raced wide through the home straight.,,,,,,,
PORTLAND WONDER (7) - raced wide at various stages throughout the event.,,,,,,,
SUB TWENTY THREE (8) - slow away.,,,,,,,
PENNY MOWHAWK (9/2) - slow away.,,,,,,,
,,,,,,,
,,,,,,,
FULL RESULTS,Race 12,City of Palmerston North Golden Chase Here March 27th C1,"C1 410 $1,450.00",Photo Finish,,,
PLACE,DOG,BOX,SP,WEIGHT,BENDS,TRAINER,MARGIN
1,Fool's Russian,1,$2.50,24.8kg,121,Lisa Cole,
2,Eye Kno,7,$17.00,32.2kg,542,W Woods,2.9
3,Big Time Vegas,6,$1.70,25.5kg,413,Lisa Cole,3.7
4,Memphis Jewel,5,$29.20,33.6kg,764,Kellie Gommans,5.2
5,Black Mags,8,$37.40,28.8kg,855,S Stone,7.1
6,I'll Be Loyal,2,$43.60,30.3kg,236,W T Hodgson,7.2
7,Bigtime Rosie,3,$27.80,27.2kg,377,Gary & Sandra Fredrickson,8.9
8,Arm Turner,4,$38.00,34.5kg,688,J T McInerney,11.1
Scratched,Bigtime Ronnie,,,,,,
Scratched,Penny Mowhawk,,,,,,
Winners Time: 23.63,|,Margins: 3LtL1hL,|,Owned/Raced by: Funky's Boy's Syndicate,|,Trained by: Lisa Cole,
Sectional 1: 6.82 (Fool's Russian),Run home: 16.81,,,,,,
FOOL'S RUSSIAN (1) - brushed BIG TIME VEGAS entering the bend.,,,,,,,
I'LL BE LOYAL (2) - bumped nearing the bend. Raced wide through the home straight.,,,,,,,
BIGTIME ROSIE (3) - tightened nearing the bend.,,,,,,,
"ARM TURNER (4) - awkwardly placed behind runners shortly after the start, losing momentum as a result.",,,,,,,
MEMPHIS JEWEL (5) - slow away.,,,,,,,
BIG TIME VEGAS (6) - tightened BIGTIME ROSIE nearing the bend. Brushed FOOL'S RUSSIAN entering the bend.,,,,,,,
,,,,,,,
The official website for Greyhound Racing New Zealand (GRNZ),,,,,,,
Site MapTerms & ConditionsContact Us,,,,,,,
"© Copyright 2017 GRNZ, All Rights Reserved.",,,,,,,
